Partner	Province	District	Health Facility	DATIM_code	SISMA_code	Type	Period	attribute	value	indicator	Lat	Long	emr	epts	idart	disa	em_wave	conflict	corridor	ovc	ycm	pmtct_pda
ICAP	Nampula	Rapale	Namucaua CS II	tAzPw5Jg733	1032017	ER_P3	2021-03-20	TX_CURTot	273	TX_CURR	-15.32944	39.15171	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Rapale	Namucaua CS II	tAzPw5Jg733	1032017	ER_P3	2021-03-20	TPT_candidates	66	TPT Candidates	-15.32944	39.15171	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Rapale	Namucaua CS II	tAzPw5Jg733	1032017	ER_P3	2021-03-20	TPT_ineligible	1	TPT Ineligible	-15.32944	39.15171	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Rapale	Rapale CS I	ajEqsuhE9fV	1032006	ER_P2	2021-03-20	TX_CURR_TPT_Com	632	TPT Completed	-15.0257067	39.1232017	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Rapale	Rapale CS I	ajEqsuhE9fV	1032006	ER_P2	2021-03-20	TX_CURR_TB_tto	33	Recent Active TB TX	-15.0257067	39.1232017	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Rapale	Rapale CS I	ajEqsuhE9fV	1032006	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	6	Recent Pos TB Screen	-15.0257067	39.1232017	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Rapale	Rapale CS I	ajEqsuhE9fV	1032006	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	319	Actively on TPT	-15.0257067	39.1232017	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Rapale	Rapale CS I	ajEqsuhE9fV	1032006	ER_P2	2021-03-20	TX_CURTot	1356	TX_CURR	-15.0257067	39.1232017	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Rapale	Rapale CS I	ajEqsuhE9fV	1032006	ER_P2	2021-03-20	TPT_candidates	366	TPT Candidates	-15.0257067	39.1232017	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Rapale	Rapale CS I	ajEqsuhE9fV	1032006	ER_P2	2021-03-20	TPT_ineligible	39	TPT Ineligible	-15.0257067	39.1232017	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Namiconha CS	sMVuTESYbpd	1032110	ER_P3	2021-03-20	TX_CURR_TPT_Com	344	TPT Completed	-15.23527	39.41592	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Namiconha CS	sMVuTESYbpd	1032110	ER_P3	2021-03-20	TX_CURR_TB_tto	2	Recent Active TB TX	-15.23527	39.41592	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Namiconha CS	sMVuTESYbpd	1032110	ER_P3	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen	-15.23527	39.41592	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Namiconha CS	sMVuTESYbpd	1032110	ER_P3	2021-03-20	TX_CURR_W_TPT_last7Mo	191	Actively on TPT	-15.23527	39.41592	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Namiconha CS	sMVuTESYbpd	1032110	ER_P3	2021-03-20	TX_CURTot	771	TX_CURR	-15.23527	39.41592	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Namiconha CS	sMVuTESYbpd	1032110	ER_P3	2021-03-20	TPT_candidates	234	TPT Candidates	-15.23527	39.41592	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Namiconha CS	sMVuTESYbpd	1032110	ER_P3	2021-03-20	TPT_ineligible	2	TPT Ineligible	-15.23527	39.41592	1	1	0	0	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Ribaue HR	iI2i5pPbl5B	1032101	ER_P2	2021-03-20	TX_CURR_TPT_Com	731	TPT Completed	-14.94758	38.32153	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Ribaue HR	iI2i5pPbl5B	1032101	ER_P2	2021-03-20	TX_CURR_TB_tto	51	Recent Active TB TX	-14.94758	38.32153	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Ribaue HR	iI2i5pPbl5B	1032101	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen	-14.94758	38.32153	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Ribaue HR	iI2i5pPbl5B	1032101	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	362	Actively on TPT	-14.94758	38.32153	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Ribaue HR	iI2i5pPbl5B	1032101	ER_P2	2021-03-20	TX_CURTot	1565	TX_CURR	-14.94758	38.32153	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Ribaue HR	iI2i5pPbl5B	1032101	ER_P2	2021-03-20	TPT_candidates	420	TPT Candidates	-14.94758	38.32153	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Ribaue HR	iI2i5pPbl5B	1032101	ER_P2	2021-03-20	TPT_ineligible	52	TPT Ineligible	-14.94758	38.32153	1	1	1	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Yapala-Monapo	EmhBF1JUw3i	1032106	ER_P3	2021-03-20	TX_CURR_TPT_Com	411	TPT Completed	-14.98222	38.07132	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Yapala-Monapo	EmhBF1JUw3i	1032106	ER_P3	2021-03-20	TX_CURR_TB_tto	25	Recent Active TB TX	-14.98222	38.07132	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Yapala-Monapo	EmhBF1JUw3i	1032106	ER_P3	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen	-14.98222	38.07132	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Yapala-Monapo	EmhBF1JUw3i	1032106	ER_P3	2021-03-20	TX_CURR_W_TPT_last7Mo	166	Actively on TPT	-14.98222	38.07132	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Yapala-Monapo	EmhBF1JUw3i	1032106	ER_P3	2021-03-20	TX_CURTot	840	TX_CURR	-14.98222	38.07132	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Yapala-Monapo	EmhBF1JUw3i	1032106	ER_P3	2021-03-20	TPT_candidates	237	TPT Candidates	-14.98222	38.07132	1	1	0	1	0	0	0	0	0	0
ICAP	Nampula	Ribaue	Yapala-Monapo	EmhBF1JUw3i	1032106	ER_P3	2021-03-20	TPT_ineligible	26	TPT Ineligible	-14.98222	38.07132	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ancuabe CS I	TzPwGs1AcCL	1020206	ER_P2	2021-04-20	TX_CURR_TPT_Com	437	TPT Completed	-12.9669	39.8572	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ancuabe CS I	TzPwGs1AcCL	1020206	ER_P2	2021-04-20	TX_CURR_TB_tto	26	Recent Active TB TX	-12.9669	39.8572	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ancuabe CS I	TzPwGs1AcCL	1020206	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	8	Recent Pos TB Screen	-12.9669	39.8572	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ancuabe CS I	TzPwGs1AcCL	1020206	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	302	Actively on TPT	-12.9669	39.8572	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ancuabe CS I	TzPwGs1AcCL	1020206	ER_P2	2021-04-20	TX_CURTot	1668	TX_CURR	-12.9669	39.8572	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ancuabe CS I	TzPwGs1AcCL	1020206	ER_P2	2021-04-20	TPT_candidates	895	TPT Candidates	-12.9669	39.8572	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ancuabe CS I	TzPwGs1AcCL	1020206	ER_P2	2021-04-20	TPT_ineligible	34	TPT Ineligible	-12.9669	39.8572	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Mariri PS	qHaaYvuNGIB	1020207	ER_P3	2021-04-20	TX_CURR_TPT_Com	154	TPT Completed	-13.09155	39.59319	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Mariri PS	qHaaYvuNGIB	1020207	ER_P3	2021-04-20	TX_CURR_TB_tto	7	Recent Active TB TX	-13.09155	39.59319	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Mariri PS	qHaaYvuNGIB	1020207	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	2	Recent Pos TB Screen	-13.09155	39.59319	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Mariri PS	qHaaYvuNGIB	1020207	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	131	Actively on TPT	-13.09155	39.59319	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Mariri PS	qHaaYvuNGIB	1020207	ER_P3	2021-04-20	TX_CURTot	786	TX_CURR	-13.09155	39.59319	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Mariri PS	qHaaYvuNGIB	1020207	ER_P3	2021-04-20	TPT_candidates	492	TPT Candidates	-13.09155	39.59319	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Mariri PS	qHaaYvuNGIB	1020207	ER_P3	2021-04-20	TPT_ineligible	9	TPT Ineligible	-13.09155	39.59319	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Metoro CS III	CoySgwRgeRE	1020209	ER_P2	2021-04-20	TX_CURR_TPT_Com	574	TPT Completed	-13.10483	39.87392	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Metoro CS III	CoySgwRgeRE	1020209	ER_P2	2021-04-20	TX_CURR_TB_tto	53	Recent Active TB TX	-13.10483	39.87392	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Metoro CS III	CoySgwRgeRE	1020209	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	8	Recent Pos TB Screen	-13.10483	39.87392	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Metoro CS III	CoySgwRgeRE	1020209	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	415	Actively on TPT	-13.10483	39.87392	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Metoro CS III	CoySgwRgeRE	1020209	ER_P2	2021-04-20	TX_CURTot	2255	TX_CURR	-13.10483	39.87392	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Metoro CS III	CoySgwRgeRE	1020209	ER_P2	2021-04-20	TPT_candidates	1205	TPT Candidates	-13.10483	39.87392	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Metoro CS III	CoySgwRgeRE	1020209	ER_P2	2021-04-20	TPT_ineligible	61	TPT Ineligible	-13.10483	39.87392	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Meza CS III	zlG1VmpE6QQ	1020210	ER_P2	2021-04-20	TX_CURR_TPT_Com	168	TPT Completed	-13.03205	39.55228	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Meza CS III	zlG1VmpE6QQ	1020210	ER_P2	2021-04-20	TX_CURR_TB_tto	21	Recent Active TB TX	-13.03205	39.55228	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Meza CS III	zlG1VmpE6QQ	1020210	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	4	Recent Pos TB Screen	-13.03205	39.55228	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Meza CS III	zlG1VmpE6QQ	1020210	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	145	Actively on TPT	-13.03205	39.55228	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Meza CS III	zlG1VmpE6QQ	1020210	ER_P2	2021-04-20	TX_CURTot	1026	TX_CURR	-13.03205	39.55228	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Meza CS III	zlG1VmpE6QQ	1020210	ER_P2	2021-04-20	TPT_candidates	688	TPT Candidates	-13.03205	39.55228	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Meza CS III	zlG1VmpE6QQ	1020210	ER_P2	2021-04-20	TPT_ineligible	25	TPT Ineligible	-13.03205	39.55228	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ntutupue CS	j2k93SJevE1	1020208	ER_P2	2021-04-20	TX_CURR_TPT_Com	114	TPT Completed	-13.13993	40.05612	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ntutupue CS	j2k93SJevE1	1020208	ER_P2	2021-04-20	TX_CURR_TB_tto	9	Recent Active TB TX	-13.13993	40.05612	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ntutupue CS	j2k93SJevE1	1020208	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	5	Recent Pos TB Screen	-13.13993	40.05612	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ntutupue CS	j2k93SJevE1	1020208	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	146	Actively on TPT	-13.13993	40.05612	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ntutupue CS	j2k93SJevE1	1020208	ER_P2	2021-04-20	TX_CURTot	881	TX_CURR	-13.13993	40.05612	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ntutupue CS	j2k93SJevE1	1020208	ER_P2	2021-04-20	TPT_candidates	607	TPT Candidates	-13.13993	40.05612	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Ancuabe	Ntutupue CS	j2k93SJevE1	1020208	ER_P2	2021-04-20	TPT_ineligible	14	TPT Ineligible	-13.13993	40.05612	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Balama	Balama CS II	mDNJnXJ3Bap	1020306	ER_P2	2021-04-20	TX_CURR_TPT_Com	476	TPT Completed	-13.34842	38.56694	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Balama	Balama CS II	mDNJnXJ3Bap	1020306	ER_P2	2021-04-20	TX_CURR_TB_tto	27	Recent Active TB TX	-13.34842	38.56694	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Balama	Balama CS II	mDNJnXJ3Bap	1020306	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	4	Recent Pos TB Screen	-13.34842	38.56694	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Balama	Balama CS II	mDNJnXJ3Bap	1020306	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	202	Actively on TPT	-13.34842	38.56694	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Balama	Balama CS II	mDNJnXJ3Bap	1020306	ER_P2	2021-04-20	TX_CURTot	1327	TX_CURR	-13.34842	38.56694	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Balama	Balama CS II	mDNJnXJ3Bap	1020306	ER_P2	2021-04-20	TPT_candidates	618	TPT Candidates	-13.34842	38.56694	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Balama	Balama CS II	mDNJnXJ3Bap	1020306	ER_P2	2021-04-20	TPT_ineligible	31	TPT Ineligible	-13.34842	38.56694	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre CS I	m8FGZ1tP0UE	1020406	ER_P2	2021-04-20	TX_CURR_TPT_Com	2321	TPT Completed	-13.38267	39.78189	1	1	1	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre CS I	m8FGZ1tP0UE	1020406	ER_P2	2021-04-20	TX_CURR_TB_tto	114	Recent Active TB TX	-13.38267	39.78189	1	1	1	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre CS I	m8FGZ1tP0UE	1020406	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	16	Recent Pos TB Screen	-13.38267	39.78189	1	1	1	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre CS I	m8FGZ1tP0UE	1020406	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	1642	Actively on TPT	-13.38267	39.78189	1	1	1	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre CS I	m8FGZ1tP0UE	1020406	ER_P2	2021-04-20	TX_CURTot	7564	TX_CURR	-13.38267	39.78189	1	1	1	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre CS I	m8FGZ1tP0UE	1020406	ER_P2	2021-04-20	TPT_candidates	3471	TPT Candidates	-13.38267	39.78189	1	1	1	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre CS I	m8FGZ1tP0UE	1020406	ER_P2	2021-04-20	TPT_ineligible	130	TPT Ineligible	-13.38267	39.78189	1	1	1	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre-Velho CS II	tMpwPcDzIfU	1020407	ER_P3	2021-04-20	TX_CURR_TPT_Com	176	TPT Completed	-13.37291	39.96772	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre-Velho CS II	tMpwPcDzIfU	1020407	ER_P3	2021-04-20	TX_CURR_TB_tto	14	Recent Active TB TX	-13.37291	39.96772	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre-Velho CS II	tMpwPcDzIfU	1020407	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	4	Recent Pos TB Screen	-13.37291	39.96772	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre-Velho CS II	tMpwPcDzIfU	1020407	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	75	Actively on TPT	-13.37291	39.96772	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre-Velho CS II	tMpwPcDzIfU	1020407	ER_P3	2021-04-20	TX_CURTot	669	TX_CURR	-13.37291	39.96772	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre-Velho CS II	tMpwPcDzIfU	1020407	ER_P3	2021-04-20	TPT_candidates	400	TPT Candidates	-13.37291	39.96772	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Chiúre-Velho CS II	tMpwPcDzIfU	1020407	ER_P3	2021-04-20	TPT_ineligible	18	TPT Ineligible	-13.37291	39.96772	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Nacoto CS	GSWPAgMxhy2	1020415	ER_P2	2021-04-20	TX_CURR_TPT_Com	365	TPT Completed	-13.34927	39.73702	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Nacoto CS	GSWPAgMxhy2	1020415	ER_P2	2021-04-20	TX_CURR_TB_tto	9	Recent Active TB TX	-13.34927	39.73702	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Nacoto CS	GSWPAgMxhy2	1020415	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	2	Recent Pos TB Screen	-13.34927	39.73702	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Nacoto CS	GSWPAgMxhy2	1020415	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	144	Actively on TPT	-13.34927	39.73702	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Nacoto CS	GSWPAgMxhy2	1020415	ER_P2	2021-04-20	TX_CURTot	858	TX_CURR	-13.34927	39.73702	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Nacoto CS	GSWPAgMxhy2	1020415	ER_P2	2021-04-20	TPT_candidates	338	TPT Candidates	-13.34927	39.73702	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Nacoto CS	GSWPAgMxhy2	1020415	ER_P2	2021-04-20	TPT_ineligible	11	TPT Ineligible	-13.34927	39.73702	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Namugelia CS	FPkj0JvlmyK	1020413	ER_P3	2021-04-20	TX_CURR_TPT_Com	130	TPT Completed	-13.74553	39.35679	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Namugelia CS	FPkj0JvlmyK	1020413	ER_P3	2021-04-20	TX_CURR_TB_tto	7	Recent Active TB TX	-13.74553	39.35679	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Namugelia CS	FPkj0JvlmyK	1020413	ER_P3	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	3	Recent Pos TB Screen	-13.74553	39.35679	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Namugelia CS	FPkj0JvlmyK	1020413	ER_P3	2021-04-20	TX_CURR_W_TPT_last7Mo	108	Actively on TPT	-13.74553	39.35679	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Namugelia CS	FPkj0JvlmyK	1020413	ER_P3	2021-04-20	TX_CURTot	403	TX_CURR	-13.74553	39.35679	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Namugelia CS	FPkj0JvlmyK	1020413	ER_P3	2021-04-20	TPT_candidates	155	TPT Candidates	-13.74553	39.35679	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Namugelia CS	FPkj0JvlmyK	1020413	ER_P3	2021-04-20	TPT_ineligible	10	TPT Ineligible	-13.74553	39.35679	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Ocúa CS III	hoSu28MRYPv	1020411	ER_P2	2021-04-20	TX_CURR_TPT_Com	334	TPT Completed	-13.6464	39.79339	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Ocúa CS III	hoSu28MRYPv	1020411	ER_P2	2021-04-20	TX_CURR_TB_tto	64	Recent Active TB TX	-13.6464	39.79339	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Ocúa CS III	hoSu28MRYPv	1020411	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	6	Recent Pos TB Screen	-13.6464	39.79339	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Ocúa CS III	hoSu28MRYPv	1020411	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	327	Actively on TPT	-13.6464	39.79339	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Ocúa CS III	hoSu28MRYPv	1020411	ER_P2	2021-04-20	TX_CURTot	1855	TX_CURR	-13.6464	39.79339	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Ocúa CS III	hoSu28MRYPv	1020411	ER_P2	2021-04-20	TPT_candidates	1124	TPT Candidates	-13.6464	39.79339	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Ocúa CS III	hoSu28MRYPv	1020411	ER_P2	2021-04-20	TPT_ineligible	70	TPT Ineligible	-13.6464	39.79339	1	1	0	1	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Samora Machel CS (Cabo Delgado, Chiure)	E6KoR8hXk7P	1020404	ER_P2	2021-04-20	TX_CURR_TPT_Com	569	TPT Completed	-13.64996	39.64656	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Samora Machel CS (Cabo Delgado, Chiure)	E6KoR8hXk7P	1020404	ER_P2	2021-04-20	TX_CURR_TB_tto	17	Recent Active TB TX	-13.64996	39.64656	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Samora Machel CS (Cabo Delgado, Chiure)	E6KoR8hXk7P	1020404	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen	-13.64996	39.64656	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Samora Machel CS (Cabo Delgado, Chiure)	E6KoR8hXk7P	1020404	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	139	Actively on TPT	-13.64996	39.64656	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Samora Machel CS (Cabo Delgado, Chiure)	E6KoR8hXk7P	1020404	ER_P2	2021-04-20	TX_CURTot	923	TX_CURR	-13.64996	39.64656	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Samora Machel CS (Cabo Delgado, Chiure)	E6KoR8hXk7P	1020404	ER_P2	2021-04-20	TPT_candidates	198	TPT Candidates	-13.64996	39.64656	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Chiure	Samora Machel CS (Cabo Delgado, Chiure)	E6KoR8hXk7P	1020404	ER_P2	2021-04-20	TPT_ineligible	17	TPT Ineligible	-13.64996	39.64656	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Macomia	Macomia CS I	nIhIdZmXLXS	1020612	ER_P2	2021-04-20	TX_CURR_TPT_Com	3	TPT Completed	-12.24609	40.1258	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Macomia	Macomia CS I	nIhIdZmXLXS	1020612	ER_P2	2021-04-20	TX_CURR_TB_tto	1	Recent Active TB TX	-12.24609	40.1258	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Macomia	Macomia CS I	nIhIdZmXLXS	1020612	ER_P2	2021-04-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen	-12.24609	40.1258	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Macomia	Macomia CS I	nIhIdZmXLXS	1020612	ER_P2	2021-04-20	TX_CURR_W_TPT_last7Mo	0	Actively on TPT	-12.24609	40.1258	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Macomia	Macomia CS I	nIhIdZmXLXS	1020612	ER_P2	2021-04-20	TX_CURTot	103	TX_CURR	-12.24609	40.1258	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Macomia	Macomia CS I	nIhIdZmXLXS	1020612	ER_P2	2021-04-20	TPT_candidates	99	TPT Candidates	-12.24609	40.1258	1	1	0	0	0	0	0	0	0	0
ARIEL	Cabo Delgado	Macomia	Macomia CS I	nIhIdZmXLXS	1020612	ER_P2	2021-04-20	TPT_ineligible	1	TPT Ineligible	-12.24609	40.1258	1	1	0	0	0	0	0	0	0	0
